,MOUTH_AREA,EYEBROW_EYE_DISTANCE,EYEBROW_HORIZONTAL_DISTANCE,EYEBROW_INTERCEPT_DISTANCE,EYE_DROOP,LIPCENTER_OFFSET,NASOLABIAL_FOLD_SIGMA,video_id,movement
40,0.9153280179532682,0.7660521160911989,0.9725702301451516,0.7071186207417899,0.7945205479452072,0.5542711383838788,0.8676686882972717,0.0,1.0
41,0.8515142207753696,0.7664780440767832,0.9988368711834846,0.7161590022786605,0.8855721393034838,0.5448964250334661,0.9564541578292848,0.0,1.0
42,0.7928093004938609,0.7738654740566474,0.9783368674422596,0.7043678529320523,0.8295964125560543,0.5352928745448248,0.9144651293754578,0.0,1.0
43,0.7299403559421418,0.7803949029770637,0.9750477689108696,0.703059928370113,0.8026315789473663,0.4776901919268254,0.8208830952644348,0.0,1.0
44,0.8325721541804438,0.7684323976931541,0.9978846582052998,0.7056775152264039,0.9086538461538476,0.4941307221338832,0.9610475301742554,0.0,1.0
45,0.9396696912946771,0.7367814455657388,0.9890835966676236,0.6662018833543115,0.8657407407407405,0.4776901919268254,0.8999972343444824,0.0,1.0
46,0.865354864714364,0.751154754632418,0.9774766950379256,0.690446404567722,0.9090909090909096,0.5172083606539448,0.8980133533477783,0.0,1.0
47,0.6996850350802089,0.780074210022715,0.9852687305788922,0.71299693517322,0.7813953488372104,0.5054290407998365,0.9761011600494384,0.0,1.0
48,0.6643543073655395,0.742487652037279,0.9772621809744776,0.6860513689691808,0.7860465116279063,0.5280588545286916,0.91560298204422,0.0,1.0
49,0.6300914326501156,0.7781784954730409,0.9621097472114792,0.6793569650154107,0.9059405940594056,0.5423261445466404,0.7825111746788025,0.0,1.0
50,0.8816251017545064,0.7376424999575549,0.9581062670299734,0.6978550946308647,0.8097560975609768,0.5172083606539448,0.9514816403388976,0.0,1.0
51,0.6433781547855082,0.7925019900906777,0.9590356066525296,0.7080331925216001,0.8649999999999998,0.5352928745448248,0.8437502980232239,0.0,1.0
52,0.6078775571389984,0.7380867095621042,0.9844256600277912,0.690091350254108,0.7887323943661981,0.5280588545286916,0.9212584495544434,0.0,1.0
53,0.4770087610321384,0.7791475320640702,0.9774384293013382,0.7059042870182771,0.8333333333333323,0.5,0.9306044578552246,0.0,1.0
54,0.7091547032795408,0.7376635647866172,0.9937055600885888,0.6828076912266531,0.8899521531100482,0.5230534443633628,0.8121434450149536,0.0,1.0
55,0.6170412096962,0.7558617320870716,0.9872571428571418,0.6945985779452556,0.8737373737373757,0.5426181625941208,0.950805962085724,0.0,1.0
56,0.4690063276308921,0.7455530202571387,0.945445187853834,0.6665644549437751,0.8303571428571425,0.558156305651438,0.9709190726280212,0.0,1.0
57,0.5732601986726387,0.7624272608246472,0.941551603089164,0.6904890200268543,0.851485148514852,0.5615911461059686,0.9587591290473938,0.0,1.0
58,0.5408261860818433,0.7823101928744692,0.9534129099548032,0.7074621184887511,0.8549222797927466,0.5280588545286916,0.9167531728744508,0.0,1.0
59,0.3621291090408885,0.8133589940080397,0.9333180568285984,0.7321789083007504,0.8274111675126908,0.4326661530556787,0.992116153240204,0.0,1.0
60,0.1927286445378226,0.8013164603803563,0.9024486349563744,0.6989988963859417,0.7741935483870976,0.6023552593005889,0.9937667846679688,0.0,1.0
61,0.3367314448102501,0.8135699602485199,0.9191201939729822,0.7330583119080587,0.9565217391304364,0.4482654517444207,0.9999642372131348,0.0,1.0
62,0.4531930990711971,0.7775819292790858,0.992427772600186,0.7034385466430116,0.9082125603864732,0.5490633736057197,0.9914398193359376,0.0,1.0
63,0.5122950835210537,0.7621708691924731,0.9742640578177328,0.7199411885689438,0.8052631578947359,0.5983966933565787,0.8804803490638733,0.0,1.0
64,0.3843936945096648,0.7805645610828685,0.9774395379617364,0.7316994264778159,0.866310160427808,0.521356001727143,0.9777132868766784,0.0,1.0
65,0.5283664152584787,0.7818400848574791,0.9825029655990514,0.7249615146743797,0.8442211055276364,0.5245643766354129,0.9636709094047546,0.0,1.0
66,0.3972968247888428,0.8223378114533784,0.9179600886917956,0.7245267488316343,0.9672131147540984,0.5841031335203016,0.92825847864151,0.0,1.0
67,0.5773868476935381,0.7766346616463556,0.9758632636563108,0.723083870245258,0.9945652173913034,0.5048099052334379,0.8943598866462708,0.0,1.0
68,0.2158821607382084,0.786724919542896,0.980825958702064,0.7078427972339106,0.8969072164948465,0.6850042111044057,0.9179984927177428,0.0,1.0
69,0.0991255273376223,0.7838784042921448,0.9887640449438208,0.7211683162790408,0.8904761904761896,0.6974104408145883,0.9140100479125975,0.0,1.0
70,0.121128945564028,0.7660629322679935,0.9827443564590472,0.7160435774870213,0.9293478260869544,0.7143842296595068,0.9456817507743835,0.0,1.0
71,0.1235084251950682,0.7953362851454439,0.9686996547756044,0.7189658210919029,0.8799999999999983,0.8370326759593681,0.8938795328140259,0.0,1.0
72,0.3179212009087598,0.7858708531379792,0.965441516412391,0.7066695727941362,0.8563829787234039,0.7930107057167912,0.9531776905059814,0.0,1.0
73,0.4105958601109449,0.7715576346174521,0.9863094188847756,0.7232401961367226,0.8520408163265311,0.8160507733154971,0.9908057451248168,0.0,1.0
74,0.8856139702489292,0.7750445969862405,0.971744761007771,0.7270455118461324,0.7350000000000002,0.7865502257367235,0.9421424865722656,0.0,1.0
75,0.1506522256769912,0.7915977506817098,0.9962250796272272,0.7336469699965688,0.919191919191921,0.8056594945107609,0.9734340906143188,0.0,1.0
76,0.8890483250399578,0.790423270403627,0.9837492745211852,0.743482473907623,0.9135135135135138,0.8122769321068953,0.9478371739387512,0.0,1.0
77,0.5555315783855009,0.8126571726317166,0.9970094992377156,0.7443114280969966,0.9707602339181282,0.8779193346080281,0.951554834842682,0.0,1.0
78,0.9949228443474968,0.7797226743543799,0.95274124083343,0.7442382815479741,0.958579881656804,0.8988104705713733,0.9667271375656128,0.0,1.0
79,0.5825256591500582,0.7626834341604924,0.939974097640633,0.7110105944832936,0.8918918918918908,0.8498365855987974,0.9165497422218324,0.0,1.0
80,0.6034104737250613,0.7653223551000674,0.9472662938020768,0.7164755398394076,0.9352941176470592,0.8871404937089126,0.8881058096885681,0.0,1.0
81,0.9843905620760413,0.76647397407947,0.9644247787610616,0.7170014813816324,0.9421052631578954,0.9696728761420852,0.9642251133918762,0.0,1.0
82,0.9173352514804848,0.7521564526534972,0.9323694029850746,0.7278089600664048,0.9565217391304364,0.9525374460916992,0.9126062393188475,0.0,1.0
83,0.4151317986850542,0.7725485836325722,0.9820401046207498,0.7086564461461895,0.9453551912568312,0.9024469404620667,0.9323374032974244,0.0,1.0
84,0.4129566109526096,0.8001000035066115,0.9418407348897078,0.7131405279429948,0.9432989690721651,0.8944271909999159,0.8739049434661865,0.0,1.0
85,0.6111631939659375,0.759922185614732,0.98934421238507,0.7075811903517486,0.8293838862559241,0.9204138047923888,0.9120396375656128,0.0,1.0
86,0.0018527412060076,0.7677757802197449,0.8979337948939853,0.7388917825404873,0.9326424870466296,0.7770286898858114,0.9290955662727356,0.0,1.0
87,0.4431331385285901,0.7924553077414186,0.956224899598394,0.7132635719942629,0.9405940594059404,0.9696728761420852,0.9283498525619508,0.0,1.0
88,0.8352974992814046,0.7410720110972818,0.9123030840914134,0.720657097191107,0.99004975124378,0.8638019716079873,0.924939215183258,0.0,1.0
89,0.524400284098476,0.8070903346056566,0.9766956325471172,0.7371177130634259,0.9479166666666676,0.8056594945107609,0.8845968246459961,0.0,1.0
90,0.5990774379445892,0.7891996098071903,0.9550467446677487,0.73234553389042,0.92972972972973,0.9138115486202572,0.9196555018424988,0.0,1.0
91,0.3369772059983894,0.7732352296077266,0.9771745475773496,0.7256226836081794,0.8916256157635454,0.9869842607835664,0.9634494185447692,0.0,1.0
92,0.8316970490482758,0.7619751789255502,0.942496650290308,0.7346028135003287,0.9660194174757272,0.9586025865388216,0.9608547687530518,0.0,1.0
93,0.4052660418246833,0.7702997892062878,0.9517957884153496,0.7263985324606864,0.8443396226415104,0.9696728761420852,0.9807955026626588,0.0,1.0
94,0.573815130346787,0.7706141406995811,0.9665822784810124,0.7158395077622929,0.9432989690721626,0.8825226081218283,0.9270719289779664,0.0,1.0
95,0.7653698929770665,0.7340123079253055,0.915139171758318,0.7256190704376498,0.9797979797979808,0.8239212060908214,0.9685903191566468,0.0,1.0
96,0.4307685997555942,0.7688894662017136,0.9973558963511376,0.7263245603047764,0.8750000000000008,0.9952829925674996,0.9106898307800292,0.0,1.0
97,0.8269423810477984,0.7705404702898702,0.943404634581106,0.739367548765651,0.974747474747476,0.8531324935473925,0.9693061113357544,0.0,1.0
98,0.3791684564681881,0.7787615173621607,0.9532845095428322,0.7272539665411907,0.9942857142857116,0.8944271909999159,0.9953277707099916,0.0,1.0
99,0.8208792168433805,0.7762221190827122,0.9481531684174856,0.7518412693436033,1.0,0.9696728761420852,0.9845104813575744,0.0,1.0
100,0.8688289779475659,0.7678015684279259,0.9295210546809808,0.7332411054543342,0.8195876288659798,0.8876585735465307,0.9930856227874756,0.0,1.0
101,0.4908937970732249,0.7649342515327258,0.954689497970758,0.7184023090739464,0.8543689320388373,0.9958677509185584,0.9320544004440308,0.0,1.0
102,0.4609439925678739,0.7848589530725565,0.9889226270805228,0.7271983750177107,0.903846153846155,0.9952829925674996,0.9860835671424866,0.0,1.0
103,0.911962907055292,0.7820482497481038,0.9755678892258404,0.7253382149045188,0.9468085106382992,0.8876585735465307,0.897516667842865,0.0,1.0
104,0.3144879615776104,0.7591592960815523,0.9755369579212262,0.7156300655234717,0.9758454106280198,0.8209461865224515,0.9499568939208984,0.0,1.0
105,0.798099265245079,0.7524150762874662,0.9490846681922196,0.7131271794559971,0.9655172413793128,1.0,0.9433797597885132,0.0,1.0
106,0.9445949972459536,0.7830174478259145,0.943936556889525,0.7309993744851043,0.9540816326530616,0.8209461865224515,0.9110409617424012,0.0,1.0
107,0.0871169235270666,0.7640778945249856,0.9427430093209062,0.7279242198128892,0.9218750000000012,0.8699478941415979,0.9223484992980956,0.0,1.0
108,0.5333279249655912,0.7667725534551907,0.976224333086856,0.7186268333703371,0.852380952380953,0.7951702458243505,0.903072476387024,0.0,1.0
109,0.0956976802069317,0.8000929735524565,0.9839670178653226,0.7285585160522231,0.899497487437186,0.6577935144802719,0.8553726673126221,0.0,1.0
110,0.5624267045050984,0.7675345878778677,0.989636112390604,0.7242345425457535,0.9014778325123152,0.677834389404565,0.7108588218688965,0.0,1.0
111,0.9167435546509776,0.7529176713453927,0.9613998970663916,0.7212258170861439,0.9205607476635504,0.6114685644493382,0.7698982357978821,0.0,1.0
112,0.8470641992232606,0.7744467010005379,0.9945395597520054,0.7128677759856107,0.8861386138613864,0.5713171854612168,0.8052712678909302,0.0,1.0
113,0.7729884278792242,0.7637487658723803,0.9501567737052652,0.7255667666449073,0.9711538461538448,0.5637448174290227,0.7764177918434143,0.0,1.0
114,0.8974120014360777,0.7318512016091784,0.9306153184165242,0.6967262000213428,0.9765258215962432,0.5713171854612168,0.822372317314148,0.0,1.0
115,0.8249213231533564,0.7495316889958618,0.9702192647540082,0.7003204963528333,0.9288888888888884,0.5565710285051763,0.7864740490913391,0.0,1.0
116,0.8986418515060526,0.7380228137450974,0.9588153115395353,0.701581054753792,0.9113300492610836,0.5509394735670186,0.7962933778762817,0.0,1.0
117,0.9211073736474836,0.7369598781136212,0.9327411167512696,0.7105412858459911,0.9716981132075466,0.5485298130021853,0.8741133213043213,0.0,1.0
118,0.8338196235419987,0.7592961294810459,0.960744482266388,0.7146205485427672,0.9798994974874377,0.5890150893739515,0.8786682486534119,0.0,1.0
119,0.9096458229823944,0.7774205661681701,0.987815783590432,0.7138031170571199,0.9999999999999988,0.6146362971528592,0.7334067821502686,0.0,1.0
120,0.8300558929033118,0.7459316208731435,0.9321350762527228,0.7243044598822918,0.7351598173515991,0.5295397729481901,0.9232315421104432,0.0,1.0
121,0.8513782343791698,0.753865190599163,0.970311209033324,0.7029279246199007,0.8507462686567173,0.5065936913756357,0.864696741104126,0.0,1.0
122,0.8404671136454827,0.7571493765630517,0.9514088712742276,0.6957994241470936,0.8647342995169085,0.5683664135463196,0.8044228553771973,0.0,1.0
123,0.8663692982239092,0.7512929209257817,0.9398177920685956,0.7038280849717383,0.828828828828829,0.525878952389589,0.8149954080581665,0.0,1.0
124,0.8861922026469052,0.7476917711132245,0.928103504749428,0.7111811017957785,0.9186602870813404,0.5076730825668095,0.8623995780944824,0.0,1.0
125,0.8636750006302274,0.7847256153716969,0.9524223332609174,0.7269102946804757,0.9794871794871794,0.6241383609318516,0.8537692427635193,0.0,1.0
126,0.9983613601469384,0.7735103364667837,0.9588273334770424,0.7185908404438319,0.9303482587064676,0.5065936913756357,0.8483250141143799,0.0,1.0
127,0.991444317809374,0.8006637970219467,0.9534710391822824,0.7436606604017039,0.964285714285714,0.6397593574135747,0.7249393463134766,0.0,1.0
128,0.8461619841875787,0.7504152517081432,0.9334598755668042,0.7075457256537355,0.8755980861244037,0.5703748862958734,0.787228524684906,0.0,1.0
129,0.814824651987918,0.7676087760246694,0.959130716834252,0.7106749827918841,0.96875,0.5741480799402842,0.8948431015014648,0.0,1.0
130,0.9932508992223004,0.7308447554489412,0.8922217625155158,0.7065003430122193,0.8792270531400967,0.5295397729481901,0.9374370574951172,0.0,1.0
131,0.8368757105584813,0.7912015156772355,0.956960428819171,0.7284917530689262,0.9847715736040596,0.5485298130021853,0.8358252644538879,0.0,1.0
132,0.999624252430299,0.76990569362102,0.9206634270019016,0.7415554943832539,0.8495145631067955,0.5530663187549721,0.8146160244941711,0.0,1.0
133,0.7735510437406267,0.773510336466784,0.9662292966229292,0.7142719035606264,0.9142857142857156,0.5741480799402842,0.8590132594108582,0.0,1.0
134,0.9521960812602788,0.7501284020932192,0.9267116682738668,0.7329039327370068,0.8109452736318403,0.5683664135463196,0.896308958530426,0.0,1.0
135,0.8572821442720105,0.7588233305235601,0.96053135078992,0.7205232967382292,0.7711442786069644,0.5076730825668095,0.8849614858627319,0.0,1.0
136,0.8081797408046348,0.7670211244386094,0.9724790841039191,0.7137428866022356,0.8695652173913063,0.5744120808084385,0.8933481574058533,0.0,1.0
137,0.919552777343871,0.765155202445384,0.9508329727390736,0.7208268834821835,0.8644859813084101,0.4902903378454601,0.8928358554840088,0.0,1.0
138,0.8898013955986901,0.7738279004797171,0.9245536869340238,0.7441133594788885,0.9574468085106392,0.5054290407998365,0.8021258115768433,0.0,1.0
139,0.9010516152055524,0.785410508006271,0.9413197754475168,0.7500842890170252,0.9682539682539684,0.5485298130021853,0.8300080895423889,0.0,1.0
140,0.8663006265743626,0.7864204890856147,0.9518329070758746,0.744587187764654,0.9945652173913054,0.5542711383838788,0.8526474833488464,0.0,1.0
141,0.8830427050692689,0.7952852522702987,0.939957939011567,0.7428775806464175,0.9738219895287964,0.6023552593005889,0.8564066290855408,0.0,1.0
142,0.8486189447313921,0.7643338833610787,0.9324257831720512,0.7296472500796252,0.8894736842105283,0.5327689881738851,0.7881766557693481,0.0,1.0
143,0.8330615923748043,0.758345305387044,0.9572260748959772,0.710536765995723,0.9025641025641034,0.525878952389589,0.9217621684074402,0.0,1.0
144,0.89754061172871,0.7608888863868838,0.9324871430134588,0.7216381614820507,0.8571428571428575,0.6023552593005889,0.8656396269798279,0.0,1.0
145,0.7711181039610319,0.7884449267714863,0.9592654785764584,0.7378742615259762,0.9267015706806292,0.5448964250334661,0.98514586687088,0.0,1.0
146,0.7762617816980946,0.7645209205990605,0.9512656858502802,0.7127537468123067,0.9100000000000004,0.5945000869893574,0.8272124528884888,0.0,1.0
147,0.7844211022361102,0.7506502807755738,0.9256104792194486,0.7119541312541322,0.8375634517766494,0.6241383609318516,0.8482328057289124,0.0,1.0
148,0.7385383134624033,0.7858780892806944,0.952013057671382,0.7335009033319799,0.8963730569948177,0.6328052448234813,0.7668446898460388,0.0,1.0
149,0.6463114261205901,0.7785919667796174,0.9623886506103592,0.7208249898267647,0.927083333333334,0.6059207534257666,0.9593052864074708,0.0,1.0
150,0.3169535246682909,0.745490700860019,0.9516182849516178,0.7080109619996502,0.989189189189188,0.8227947195032779,0.9460569620132446,0.0,1.0
151,0.0995811983810107,0.7771471303544344,0.9963084495488104,0.71816643737971,0.773869346733669,0.8414063238233425,0.9928537607192992,0.0,1.0
152,0.0644175929889375,0.760621056055739,0.9723212296725326,0.711060995708981,0.7783251231527103,0.937186525762506,0.9762883186340332,0.0,1.0
153,0.0768586049288388,0.8110323325396757,0.939866119142712,0.7348684768440349,0.6666666666666669,0.9710782018505324,0.9069848656654358,0.0,1.0
154,0.0772389485656032,0.8036981873978367,0.953138660605001,0.7334325814107636,0.9076086956521762,0.6561859224721414,0.9763129949569702,0.0,1.0
155,0.0984703459155727,0.798004225771275,0.9676924890932672,0.726624829213289,0.8499999999999994,0.6337502222976298,0.9664767384529114,0.0,1.0
156,0.11398883951503,0.8108754566017173,0.9808321645628796,0.7472971122139,0.8062827225130895,0.8280086818880266,0.9938049912452698,0.0,1.0
157,0.0952514994596172,0.7941355054541542,0.9881921357331191,0.7400470756355025,0.8190954773869344,0.8239212060908214,0.9599912762641908,0.0,1.0
158,0.2784400789865234,0.7467879938056764,0.9003083794130153,0.7315551435087766,0.8829787234042554,0.7153635204865796,0.9458274245262146,0.0,1.0
159,0.3241862654667626,0.773869479574041,0.9721162477558344,0.7292080906352608,0.7950000000000008,0.8469401940560457,0.952973246574402,0.0,1.0
160,0.4222383015106521,0.7755604188880344,0.9787819704094508,0.7329735576430714,0.8021390374331544,0.8944271909999159,0.9771705865859984,0.0,1.0
161,0.5949881512770053,0.7522229012910712,0.9298415256513572,0.7061246106828215,0.8806818181818177,0.8435273922869734,0.9607740044593812,0.0,1.0
162,0.9779364049328934,0.7986104159266882,0.983938547486033,0.7477150021908564,0.7037037037037014,0.9696728761420852,0.8987696170806885,0.0,1.0
163,0.1103371936385779,0.7566629765646176,0.9137703475582928,0.7329087920967093,0.8644067796610174,1.0,0.9155755639076232,0.0,1.0
164,0.5144281396543661,0.7494224277178104,0.9280943900267136,0.70773088481872,0.8453038674033154,0.954641401881129,0.8815797567367554,0.0,1.0
165,0.505250629910867,0.7582933223403225,0.940061871616396,0.7089971635974948,0.868852459016394,0.9958677509185584,0.9347598552703856,0.0,1.0
166,0.6330586278780198,0.7787440689953931,0.9644355070382072,0.7340739077817567,0.9034090909090928,0.8779193346080281,0.9465680718421936,0.0,1.0
167,0.5190176530091356,0.781678367163924,0.9363003227450316,0.7469772588304344,0.932926829268293,0.9888761834500264,0.993669867515564,0.0,1.0
168,0.5715085540949948,0.7576132006746198,0.935690423162584,0.7075209420262072,0.8370786516853925,0.8825226081218283,0.9454957842826844,0.0,1.0
169,0.6374959382412484,0.7879918227959849,0.9733480432005582,0.7259841059353259,0.860335195530726,0.9204138047923888,0.8886168599128723,0.0,1.0
170,0.5951694919232792,0.7381927409590461,0.9057041786424936,0.7129735766050326,0.9819277108433744,0.8050322497123473,0.9365861415863036,0.0,1.0
171,0.922463861933772,0.76335030414987,0.9389642067048604,0.7214474192733648,0.9239766081871356,0.9805806756909202,0.9464406967163086,0.0,1.0
172,0.4996982726587396,0.7406080558717211,0.8971640746919222,0.7167017478251921,0.8085106382978724,0.9789892534752148,0.9518611431121826,0.0,1.0
173,0.5341415084270036,0.75541991948551,0.948012408088236,0.71816539128107,0.8453038674033176,0.8050322497123473,0.9477055668830872,0.0,1.0
174,0.5576130403209081,0.734992764645583,0.9195134144309278,0.7020228920727253,0.8602150537634407,0.9138115486202572,0.9673992395401,0.0,1.0
175,0.6924847180745741,0.7558220480548266,0.9213130979874626,0.7214022666676306,0.8888888888888894,0.9417419115948374,0.972723424434662,0.0,1.0
176,0.8097124827780321,0.7600333426358155,0.9184352665175411,0.7277688026590047,0.8571428571428565,0.8634669775034468,0.8933495879173279,0.0,1.0
177,0.9200767398306742,0.7446067090402047,0.927212205270458,0.7101783417896075,0.8172588832487313,0.9276957847411772,0.9607452750205994,0.0,1.0
178,0.5281712200613459,0.7643688055937881,0.9602986283928476,0.7180002141140572,0.8695652173913037,0.980813565060239,0.967081904411316,0.0,1.0
179,0.4361115527714385,0.7863396051264236,0.946483427647534,0.7250184882071776,0.8763440860215076,0.9047563599093736,0.9402979612350464,0.0,1.0
180,0.7598039852677801,0.7651475337127323,0.936099768237502,0.7222115775758442,0.8804347826086969,0.9417419115948374,0.902918815612793,0.0,1.0
181,0.8686667914561738,0.7615088764584471,0.9353614289701364,0.7205929592908622,0.9887005649717516,0.955631782707898,0.9578482508659364,0.0,1.0
182,0.5978925991930673,0.7725251772048163,0.9807235726399096,0.6996189078086414,0.8882978723404276,0.8699478941415979,0.9988019466400146,0.0,1.0
183,0.1482054669148475,0.7590850975693101,0.949098379365442,0.7150946796671982,0.9884393063583836,0.938880653489506,0.9713473320007324,0.0,1.0
184,0.4605639656108921,0.7789395132162306,0.9689487683589686,0.725668797123322,0.9710982658959548,0.9964559841266885,0.9356194138526917,0.0,1.0
185,0.1297765007478712,0.7529122000169008,0.9350096711798842,0.7144839860919865,0.877094972067038,0.8485281374238569,0.7665899395942688,0.0,1.0
186,0.3275865909651038,0.7551324142726282,0.9525840013644886,0.7126163372621656,0.8238341968911929,0.6889906902173828,0.8487855792045593,0.0,1.0
187,0.8418196639076375,0.7820506304981367,0.9401284557386212,0.7387689725961983,0.8797814207650267,0.6023552593005889,0.7509192228317261,0.0,1.0
188,0.8434695102133395,0.7713978170596663,0.9372613202400432,0.7277331408455104,0.9836065573770482,0.6354529684086639,0.7316915988922119,0.0,1.0
189,0.925773926591676,0.7964774569798362,0.9812392139397637,0.7255932171607609,0.8717948717948717,0.679532711414508,0.6781839728355408,0.0,1.0
190,0.9973848246077104,0.7711167919596538,0.9539411470211936,0.7322674706150182,0.9030612244897956,0.5888916276944732,0.7232432961463928,0.0,1.0
